#OTU ID	F.1.A_F	F.1.O_F	S.1.A_F	S.1.O_F	F.2.A_F	F.2.O_F	S.2.A_F	S.2.O_F	F.3.A_F	F.3.O_F	S.3.A_F	S.3.O_F	F.4.A_F	F.4.O_F	S.4.A_F	S.4.O_F	F.5.A_F	F.5.O_F	S.5.A_F	S.5.O_F	F.6.A_F	F.6.O_F	S.6.A_F	S.6.O_F	F.7.A_F	F.7.O_F	S.7.A_F	S.7.O_F	F.8.A_F	F.8.O_F	S.8.A_F	S.8.O_F	F.9.A_F	F.9.O_F	S.9.A_F	S.9.O_F	F.10.A_F	F.10.O_F	S.10.A_F	S.10.O_F	F.11.A_F	F.11.O_F	S.11.A_F	S.11.O_F	F.12.A_F	F.12.O_F	S.12.A_F	S.12.O_F	F.13.A_F	F.13.O_F	S.13.A_F	S.13.O_F	F.14.A_F	F.14.O_F	S.14.A_F	S.14.O_F	F.15.A_F	F.15.O_F	S.15.A_F	S.15.O_F	taxonomy
dc7252de54f3fde914ec345819718d81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bryophryida;Bryophryidae;Bryophrya;Bryophrya gemmea;dc7252de54f3fde914ec345819718d81
b0d7fda43ef25857d0698ba0612d436f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida;Bursariidae;Bursaria <Ciliata>;Bursaria truncatella;b0d7fda43ef25857d0698ba0612d436f
2b609c413c6b854721e2b704c4fa4d84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida;Bursariidae;Bursaria <Ciliata>;Bursaria truncatella;2b609c413c6b854721e2b704c4fa4d84
d197b8c05f727bdff5b0b81e506b2804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida;Bursariidae;Bursaria <Ciliata>;Bursaria truncatella;d197b8c05f727bdff5b0b81e506b2804
c5bbd27f271f2638fa898419959b85a6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida;Bursariidae;Bursaria <Ciliata>;Bursaria truncatella;c5bbd27f271f2638fa898419959b85a6
421e4c83856fe75dc9ea92d57cafabc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida;Bursariidae;Bursaria <Ciliata>;Bursaria truncatella;421e4c83856fe75dc9ea92d57cafabc7
539fc4aea161c84a27063083d815d0cf	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida;Bursariidae;Bursaria <Ciliata>;Bursaria truncatella;539fc4aea161c84a27063083d815d0cf
00960827e4dcac1e5f91f3723d993b1d	0	0	0	0	0	0	10	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida;Bursariidae;Bursaria <Ciliata>;Bursaria truncatella;00960827e4dcac1e5f91f3723d993b1d
543350780ee79f320631db618d98160e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida;Bursariidae;Bursaria <Ciliata>;Bursaria truncatella;543350780ee79f320631db618d98160e
cb6093ca1a83d1e6ab82ef4eb64313ad	0	0	0	0	0	8	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	9	0	0	0	0	0	0	25	0	Eukaryota;Alveolata;Ciliophora;Intramacronucleata;Colpodea;Bursariomorphida;Bursariidae;Bursaria <Ciliata>;Bursaria truncatella;cb6093ca1a83d1e6ab82ef4eb64313ad
